Date,Start_Hour,End_Hour,Day_of_Year,Day_Name,Month_Name,Season,Production
2024-12-28 00:00:00,11,12,363,Saturday,December,Winter,4030
2020-08-04 00:00:00,13,14,217,Tuesday,August,Summer,5530
2024-09-21 00:00:00,11,12,265,Saturday,September,Fall,7327
2020-03-25 00:00:00,2,3,85,Wednesday,March,Spring,6439
2021-05-09 00:00:00,17,18,129,Sunday,May,Spring,11507
2023-07-30 00:00:00,17,18,211,Sunday,July,Summer,12058
2022-07-04 00:00:00,13,14,185,Monday,July,Summer,5745
2021-07-05 00:00:00,9,10,186,Monday,July,Summer,4747
2023-02-13 00:00:00,13,14,44,Monday,February,Winter,6722
2020-09-27 00:00:00,5,6,271,Sunday,September,Fall,11489
2025-08-26 00:00:00,22,23,238,Tuesday,August,Summer,2770
2025-01-28 00:00:00,19,20,28,Tuesday,January,Winter,19186
2023-09-05 00:00:00,20,21,248,Tuesday,September,Fall,1711
2020-06-06 00:00:00,19,20,158,Saturday,June,Summer,7194
2023-09-21 00:00:00,0,1,264,Thursday,September,Fall,11271
2021-01-06 00:00:00,4,5,6,Wednesday,January,Winter,1309
2021-06-21 00:00:00,17,18,172,Monday,June,Summer,4642
2020-04-30 00:00:00,1,2,121,Thursday,April,Spring,6717
2024-12-05 00:00:00,6,7,340,Thursday,December,Winter,11663
2022-08-11 00:00:00,6,7,223,Thursday,August,Summer,4434
2023-04-03 00:00:00,17,18,93,Monday,April,Spring,10376
2024-10-09 00:00:00,2,3,283,Wednesday,October,Fall,11147
2021-11-05 00:00:00,14,15,309,Friday,November,Fall,3837
2020-02-19 00:00:00,15,16,50,Wednesday,February,Winter,7030
2024-03-21 00:00:00,15,16,81,Thursday,March,Spring,6064
2021-05-04 00:00:00,3,4,124,Tuesday,May,Spring,13060
2020-07-20 00:00:00,2,3,202,Monday,July,Summer,2745
2020-04-21 00:00:00,12,13,112,Tuesday,April,Spring,5274
2021-09-28 00:00:00,22,23,271,Tuesday,September,Fall,5083
2023-11-16 00:00:00,8,9,320,Thursday,November,Fall,8890
2023-11-16 00:00:00,10,11,320,Thursday,November,Fall,10601
2021-09-05 00:00:00,12,13,248,Sunday,September,Fall,4826
2024-10-30 00:00:00,10,11,304,Wednesday,October,Fall,4815
2021-10-14 00:00:00,7,8,287,Thursday,October,Fall,1998
2024-11-27 00:00:00,11,12,332,Wednesday,November,Fall,18995
2022-07-19 00:00:00,14,15,200,Tuesday,July,Summer,11456
2020-03-18 00:00:00,7,8,78,Wednesday,March,Spring,920
2020-08-02 00:00:00,20,21,215,Sunday,August,Summer,3476
2023-10-08 00:00:00,22,23,281,Sunday,October,Fall,914
2021-01-18 00:00:00,0,1,18,Monday,January,Winter,2046
2023-05-01 00:00:00,5,6,121,Monday,May,Spring,2281
2023-03-27 00:00:00,13,14,86,Monday,March,Spring,7984
2024-09-12 00:00:00,17,18,256,Thursday,September,Fall,9890
2021-06-27 00:00:00,11,12,178,Sunday,June,Summer,2797
2023-04-29 00:00:00,10,11,119,Saturday,April,Spring,3294
2020-02-14 00:00:00,20,21,45,Friday,February,Winter,5101
2020-05-28 00:00:00,20,21,149,Thursday,May,Spring,4584
2020-10-23 00:00:00,21,22,297,Friday,October,Fall,5272
2021-02-09 00:00:00,11,12,40,Tuesday,February,Winter,3261
2020-05-18 00:00:00,17,18,139,Monday,May,Spring,4683
2020-02-16 00:00:00,5,6,47,Sunday,February,Winter,11933
2021-01-17 00:00:00,5,6,17,Sunday,January,Winter,5132
2020-08-22 00:00:00,15,16,235,Saturday,August,Summer,11377
2023-12-02 00:00:00,15,16,336,Saturday,December,Winter,3287
2024-11-19 00:00:00,6,7,324,Tuesday,November,Fall,17507
2022-01-20 00:00:00,23,0,20,Thursday,January,Winter,5476
2021-08-12 00:00:00,4,5,224,Thursday,August,Summer,537
2022-04-12 00:00:00,23,0,102,Tuesday,April,Spring,2391
2024-09-20 00:00:00,1,2,264,Friday,September,Fall,6934
2020-07-24 00:00:00,6,7,206,Friday,July,Summer,1623
2023-07-31 00:00:00,8,9,212,Monday,July,Summer,10483
2021-05-07 00:00:00,15,16,127,Friday,May,Spring,5300
2022-06-19 00:00:00,15,16,170,Sunday,June,Summer,12780
2020-04-26 00:00:00,21,22,117,Sunday,April,Spring,507
2023-05-02 00:00:00,9,10,122,Tuesday,May,Spring,5328
2021-11-06 00:00:00,10,11,310,Saturday,November,Fall,4862
2022-01-11 00:00:00,9,10,11,Tuesday,January,Winter,3441
2023-05-26 00:00:00,12,13,146,Friday,May,Spring,12036
2024-09-22 00:00:00,9,10,266,Sunday,September,Fall,3944
2023-09-04 00:00:00,9,10,247,Monday,September,Fall,7654
2022-05-03 00:00:00,0,1,123,Tuesday,May,Spring,5334
2025-06-15 00:00:00,12,13,166,Sunday,June,Summer,3841
2021-12-18 00:00:00,6,7,352,Saturday,December,Winter,6087
2021-08-02 00:00:00,11,12,214,Monday,August,Summer,4320
2025-08-16 00:00:00,6,7,228,Saturday,August,Summer,7143
2025-06-29 00:00:00,14,15,180,Sunday,June,Summer,4565
2022-02-21 00:00:00,7,8,52,Monday,February,Winter,14866
2025-06-07 00:00:00,21,22,158,Saturday,June,Summer,11062
2025-04-20 00:00:00,15,16,110,Sunday,April,Spring,4558
2023-07-23 00:00:00,2,3,204,Sunday,July,Summer,9075
2025-02-21 00:00:00,15,16,52,Friday,February,Winter,15714
2022-10-19 00:00:00,19,20,292,Wednesday,October,Fall,7944
2024-01-27 00:00:00,0,1,27,Saturday,January,Winter,1873
2021-02-11 00:00:00,8,9,42,Thursday,February,Winter,6113
2023-02-13 00:00:00,21,22,44,Monday,February,Winter,2677
2024-12-06 00:00:00,8,9,341,Friday,December,Winter,13192
2023-01-29 00:00:00,5,6,29,Sunday,January,Winter,1135
2023-04-22 00:00:00,5,6,112,Saturday,April,Spring,4828
2025-02-14 00:00:00,16,17,45,Friday,February,Winter,7129
2021-10-24 00:00:00,23,0,297,Sunday,October,Fall,3283
2025-09-29 00:00:00,8,9,272,Monday,September,Fall,2578
2020-01-20 00:00:00,10,11,20,Monday,January,Winter,6095
2022-01-26 00:00:00,13,14,26,Wednesday,January,Winter,3768
2020-04-06 00:00:00,0,1,97,Monday,April,Spring,7724
2020-01-31 00:00:00,3,4,31,Friday,January,Winter,7998
2022-08-31 00:00:00,5,6,243,Wednesday,August,Summer,2234
2023-04-01 00:00:00,1,2,91,Saturday,April,Spring,16915
2022-11-01 00:00:00,15,16,305,Tuesday,November,Fall,13662
2024-07-30 00:00:00,22,23,212,Tuesday,July,Summer,2503
2025-04-08 00:00:00,19,20,98,Tuesday,April,Spring,2749
2024-09-10 00:00:00,20,21,254,Tuesday,September,Fall,11651
2020-10-31 00:00:00,9,10,305,Saturday,October,Fall,8194
2024-05-07 00:00:00,9,10,128,Tuesday,May,Spring,5090
2021-04-19 00:00:00,0,1,109,Monday,April,Spring,1780
2023-03-12 00:00:00,18,19,71,Sunday,March,Spring,9795
2023-11-19 00:00:00,9,10,323,Sunday,November,Fall,13588
2023-02-14 00:00:00,14,15,45,Tuesday,February,Winter,6281
2020-10-08 00:00:00,23,0,282,Thursday,October,Fall,3679
2024-12-04 00:00:00,18,19,339,Wednesday,December,Winter,3938
2022-08-02 00:00:00,5,6,214,Tuesday,August,Summer,1216
2021-09-05 00:00:00,2,3,248,Sunday,September,Fall,570
2024-01-03 00:00:00,20,21,3,Wednesday,January,Winter,17729
2023-06-02 00:00:00,11,12,153,Friday,June,Summer,10821
2024-12-05 00:00:00,14,15,340,Thursday,December,Winter,16998
2022-05-29 00:00:00,2,3,149,Sunday,May,Spring,6015
2023-08-03 00:00:00,17,18,215,Thursday,August,Summer,9503
2020-08-31 00:00:00,11,12,244,Monday,August,Summer,4591
2021-01-27 00:00:00,13,14,27,Wednesday,January,Winter,5439
2020-08-01 00:00:00,8,9,214,Saturday,August,Summer,2389
2021-07-13 00:00:00,5,6,194,Tuesday,July,Summer,2739
2021-12-05 00:00:00,4,5,339,Sunday,December,Winter,7154
2022-11-04 00:00:00,20,21,308,Friday,November,Fall,6038
2022-10-10 00:00:00,11,12,283,Monday,October,Fall,4346
2023-12-08 00:00:00,6,7,342,Friday,December,Winter,4441
2023-11-19 00:00:00,23,0,323,Sunday,November,Fall,12031
2024-02-19 00:00:00,22,23,50,Monday,February,Winter,4808
2024-03-11 00:00:00,18,19,71,Monday,March,Spring,6774
2022-12-02 00:00:00,21,22,336,Friday,December,Winter,6439
2024-09-15 00:00:00,13,14,259,Sunday,September,Fall,6509
2025-05-13 00:00:00,12,13,133,Tuesday,May,Spring,4040
2024-08-16 00:00:00,3,4,229,Friday,August,Summer,3495
2022-07-04 00:00:00,18,19,185,Monday,July,Summer,4726
2021-12-17 00:00:00,22,23,351,Friday,December,Winter,7175
2022-05-03 00:00:00,17,18,123,Tuesday,May,Spring,4686
2022-11-01 00:00:00,19,20,305,Tuesday,November,Fall,11571
2025-10-23 00:00:00,1,2,296,Thursday,October,Fall,18781
2020-06-02 00:00:00,7,8,154,Tuesday,June,Summer,1582
2023-07-30 00:00:00,6,7,211,Sunday,July,Summer,5034
2024-10-18 00:00:00,10,11,292,Friday,October,Fall,3726
2021-01-24 00:00:00,17,18,24,Sunday,January,Winter,7785
2024-06-07 00:00:00,18,19,159,Friday,June,Summer,3850
2022-09-17 00:00:00,6,7,260,Saturday,September,Fall,5298
2023-08-01 00:00:00,14,15,213,Tuesday,August,Summer,16261
2024-08-09 00:00:00,2,3,222,Friday,August,Summer,4379
2025-04-01 00:00:00,0,1,91,Tuesday,April,Spring,10918
2020-10-12 00:00:00,8,9,286,Monday,October,Fall,1885
2021-12-29 00:00:00,17,18,363,Wednesday,December,Winter,13972
2025-09-20 00:00:00,13,14,263,Saturday,September,Fall,14676
2023-01-20 00:00:00,11,12,20,Friday,January,Winter,5568
2025-10-16 00:00:00,3,4,289,Thursday,October,Fall,4675
2024-10-24 00:00:00,9,10,298,Thursday,October,Fall,6471
2021-11-19 00:00:00,20,21,323,Friday,November,Fall,1780
2021-12-16 00:00:00,12,13,350,Thursday,December,Winter,5603
2022-05-08 00:00:00,7,8,128,Sunday,May,Spring,3729
2024-11-18 00:00:00,8,9,323,Monday,November,Fall,8868
2024-07-22 00:00:00,3,4,204,Monday,July,Summer,3600
2021-11-10 00:00:00,9,10,314,Wednesday,November,Fall,1404
2021-04-30 00:00:00,21,22,120,Friday,April,Spring,1194
2024-11-15 00:00:00,23,0,320,Friday,November,Fall,1734
2021-06-04 00:00:00,5,6,155,Friday,June,Summer,1719
2020-03-16 00:00:00,22,23,76,Monday,March,Spring,1639
2022-01-20 00:00:00,20,21,20,Thursday,January,Winter,5362
2022-03-12 00:00:00,7,8,71,Saturday,March,Spring,6226
2025-10-29 00:00:00,18,19,302,Wednesday,October,Fall,8314
2021-09-26 00:00:00,5,6,269,Sunday,September,Fall,2237
2022-07-08 00:00:00,15,16,189,Friday,July,Summer,9095
2021-12-04 00:00:00,0,1,338,Saturday,December,Winter,9482
2023-10-13 00:00:00,23,0,286,Friday,October,Fall,14400
2023-11-18 00:00:00,22,23,322,Saturday,November,Fall,12095
2023-11-07 00:00:00,6,7,311,Tuesday,November,Fall,6851
2022-09-02 00:00:00,19,20,245,Friday,September,Fall,1443
2024-02-23 00:00:00,9,10,54,Friday,February,Winter,15039
2020-09-05 00:00:00,4,5,249,Saturday,September,Fall,2634
2025-11-01 00:00:00,6,7,305,Saturday,November,Fall,14454
2025-11-18 00:00:00,19,20,322,Tuesday,November,Fall,7882
2021-05-27 00:00:00,17,18,147,Thursday,May,Spring,3912
2021-02-11 00:00:00,15,16,42,Thursday,February,Winter,8683
2022-08-31 00:00:00,20,21,243,Wednesday,August,Summer,2951
2023-06-21 00:00:00,15,16,172,Wednesday,June,Summer,4753
2022-08-30 00:00:00,22,23,242,Tuesday,August,Summer,3271
2021-10-11 00:00:00,20,21,284,Monday,October,Fall,3153
2023-10-07 00:00:00,23,0,280,Saturday,October,Fall,3526
2020-08-27 00:00:00,23,0,240,Thursday,August,Summer,7497
2021-07-22 00:00:00,9,10,203,Thursday,July,Summer,2992
2024-08-01 00:00:00,1,2,214,Thursday,August,Summer,1611
2021-06-01 00:00:00,21,22,152,Tuesday,June,Summer,3763
2021-09-21 00:00:00,14,15,264,Tuesday,September,Fall,5163
2024-09-09 00:00:00,5,6,253,Monday,September,Fall,8521
2025-01-31 00:00:00,12,13,31,Friday,January,Winter,8937
2025-06-03 00:00:00,6,7,154,Tuesday,June,Summer,2426
2021-06-25 00:00:00,12,13,176,Friday,June,Summer,5768
2022-06-18 00:00:00,7,8,169,Saturday,June,Summer,2323
2023-02-26 00:00:00,18,19,57,Sunday,February,Winter,15728
2022-03-11 00:00:00,21,22,70,Friday,March,Spring,10519
2022-06-01 00:00:00,17,18,152,Wednesday,June,Summer,5214
2022-06-19 00:00:00,7,8,170,Sunday,June,Summer,6948
2022-09-08 00:00:00,10,11,251,Thursday,September,Fall,8695
2022-08-02 00:00:00,1,2,214,Tuesday,August,Summer,1310
2024-11-26 00:00:00,1,2,331,Tuesday,November,Fall,6445
2023-12-13 00:00:00,6,7,347,Wednesday,December,Winter,7828
2025-07-12 00:00:00,20,21,193,Saturday,July,Summer,3909
2022-10-16 00:00:00,18,19,289,Sunday,October,Fall,4704
2020-04-12 00:00:00,21,22,103,Sunday,April,Spring,2322
2023-12-25 00:00:00,16,17,359,Monday,December,Winter,12230
2021-06-18 00:00:00,17,18,169,Friday,June,Summer,9367
2023-10-18 00:00:00,1,2,291,Wednesday,October,Fall,10499
2022-01-12 00:00:00,11,12,12,Wednesday,January,Winter,4584
2023-04-29 00:00:00,22,23,119,Saturday,April,Spring,2714
2021-09-21 00:00:00,23,0,264,Tuesday,September,Fall,3306
2023-08-08 00:00:00,12,13,220,Tuesday,August,Summer,9733
2021-08-01 00:00:00,4,5,213,Sunday,August,Summer,2348
2020-02-10 00:00:00,21,22,41,Monday,February,Winter,12959
2020-10-31 00:00:00,4,5,305,Saturday,October,Fall,3069
2024-12-31 00:00:00,17,18,366,Tuesday,December,Winter,9036
2023-10-28 00:00:00,4,5,301,Saturday,October,Fall,11930
2025-07-19 00:00:00,1,2,200,Saturday,July,Summer,4635
2023-09-15 00:00:00,19,20,258,Friday,September,Fall,2659
2021-07-12 00:00:00,7,8,193,Monday,July,Summer,2324
2020-11-28 00:00:00,13,14,333,Saturday,November,Fall,3710
2023-01-10 00:00:00,14,15,10,Tuesday,January,Winter,15777
2021-12-13 00:00:00,1,2,347,Monday,December,Winter,1678
2021-12-23 00:00:00,13,14,357,Thursday,December,Winter,8130
2024-12-13 00:00:00,9,10,348,Friday,December,Winter,2960
2022-04-19 00:00:00,3,4,109,Tuesday,April,Spring,2818
2023-08-30 00:00:00,23,0,242,Wednesday,August,Summer,3483
2023-03-14 00:00:00,22,23,73,Tuesday,March,Spring,5023
2022-05-06 00:00:00,18,19,126,Friday,May,Spring,4837
2025-03-23 00:00:00,8,9,82,Sunday,March,Spring,5996
2022-01-16 00:00:00,3,4,16,Sunday,January,Winter,1801
2023-08-26 00:00:00,0,1,238,Saturday,August,Summer,2861
2025-04-17 00:00:00,3,4,107,Thursday,April,Spring,2565
2025-04-10 00:00:00,10,11,100,Thursday,April,Spring,10273
2021-08-23 00:00:00,21,22,235,Monday,August,Summer,5030
2023-11-21 00:00:00,15,16,325,Tuesday,November,Fall,7176
2024-08-18 00:00:00,19,20,231,Sunday,August,Summer,5352
2024-11-04 00:00:00,3,4,309,Monday,November,Fall,2776
2021-08-07 00:00:00,2,3,219,Saturday,August,Summer,3294
2022-11-27 00:00:00,15,16,331,Sunday,November,Fall,6839
2021-03-27 00:00:00,2,3,86,Saturday,March,Spring,9516
2022-03-12 00:00:00,22,23,71,Saturday,March,Spring,9748
2025-10-17 00:00:00,5,6,290,Friday,October,Fall,5096
2025-04-10 00:00:00,17,18,100,Thursday,April,Spring,10743
2022-08-21 00:00:00,0,1,233,Sunday,August,Summer,791
2021-02-11 00:00:00,6,7,42,Thursday,February,Winter,5196
2021-03-31 00:00:00,23,0,90,Wednesday,March,Spring,1435
2020-06-19 00:00:00,6,7,171,Friday,June,Summer,1906
2020-02-26 00:00:00,13,14,57,Wednesday,February,Winter,13169
2023-10-21 00:00:00,11,12,294,Saturday,October,Fall,20374
2023-11-07 00:00:00,8,9,311,Tuesday,November,Fall,8207
2025-07-29 00:00:00,0,1,210,Tuesday,July,Summer,3104
2020-02-19 00:00:00,10,11,50,Wednesday,February,Winter,7379
2023-04-03 00:00:00,13,14,93,Monday,April,Spring,11458
2021-02-25 00:00:00,19,20,56,Thursday,February,Winter,1854
2021-02-25 00:00:00,2,3,56,Thursday,February,Winter,5371
2024-09-28 00:00:00,11,12,272,Saturday,September,Fall,8533
2023-02-22 00:00:00,14,15,53,Wednesday,February,Winter,3581
2025-03-05 00:00:00,11,12,64,Wednesday,March,Spring,9526
2023-09-11 00:00:00,1,2,254,Monday,September,Fall,2249
2020-12-06 00:00:00,20,21,341,Sunday,December,Winter,1761
2025-10-03 00:00:00,14,15,276,Friday,October,Fall,11497
2022-11-28 00:00:00,4,5,332,Monday,November,Fall,4489
2020-05-03 00:00:00,22,23,124,Sunday,May,Spring,705
2021-02-19 00:00:00,13,14,50,Friday,February,Winter,8744
2020-01-16 00:00:00,16,17,16,Thursday,January,Winter,9123
2021-11-18 00:00:00,13,14,322,Thursday,November,Fall,3746
2022-12-13 00:00:00,6,7,347,Tuesday,December,Winter,6219
2021-05-26 00:00:00,12,13,146,Wednesday,May,Spring,10892
2020-05-28 00:00:00,22,23,149,Thursday,May,Spring,6074
2022-05-16 00:00:00,22,23,136,Monday,May,Spring,599
2021-02-08 00:00:00,10,11,39,Monday,February,Winter,2084
2022-08-25 00:00:00,12,13,237,Thursday,August,Summer,6443
2024-03-12 00:00:00,0,1,72,Tuesday,March,Spring,5402
2022-03-08 00:00:00,21,22,67,Tuesday,March,Spring,5703
2025-04-06 00:00:00,22,23,96,Sunday,April,Spring,10147
2023-12-01 00:00:00,21,22,335,Friday,December,Winter,5091
2024-02-01 00:00:00,13,14,32,Thursday,February,Winter,3991
2021-03-19 00:00:00,5,6,78,Friday,March,Spring,5515
2020-11-22 00:00:00,2,3,327,Sunday,November,Fall,2036
2023-01-29 00:00:00,6,7,29,Sunday,January,Winter,1089
2020-02-03 00:00:00,23,0,34,Monday,February,Winter,10296
2025-08-22 00:00:00,22,23,234,Friday,August,Summer,3100
2023-12-30 00:00:00,21,22,364,Saturday,December,Winter,14946
2020-06-14 00:00:00,6,7,166,Sunday,June,Summer,2981
2025-05-20 00:00:00,11,12,140,Tuesday,May,Spring,7909
2021-05-27 00:00:00,19,20,147,Thursday,May,Spring,1951
2024-11-28 00:00:00,12,13,333,Thursday,November,Fall,5112
2025-06-12 00:00:00,20,21,163,Thursday,June,Summer,2592
2021-12-02 00:00:00,4,5,336,Thursday,December,Winter,6595
2023-04-06 00:00:00,1,2,96,Thursday,April,Spring,1240
2022-08-29 00:00:00,21,22,241,Monday,August,Summer,5149
2024-04-22 00:00:00,2,3,113,Monday,April,Spring,7693
2022-04-07 00:00:00,21,22,97,Thursday,April,Spring,13300
2020-08-17 00:00:00,8,9,230,Monday,August,Summer,2329
2020-04-08 00:00:00,0,1,99,Wednesday,April,Spring,3294
2022-06-27 00:00:00,2,3,178,Monday,June,Summer,1132
2022-11-08 00:00:00,13,14,312,Tuesday,November,Fall,13921
2024-07-27 00:00:00,1,2,209,Saturday,July,Summer,418
2025-08-05 00:00:00,16,17,217,Tuesday,August,Summer,7613
2020-05-01 00:00:00,10,11,122,Friday,May,Spring,8012
2022-06-22 00:00:00,5,6,173,Wednesday,June,Summer,3322
2020-01-10 00:00:00,0,1,10,Friday,January,Winter,9719
2024-02-26 00:00:00,3,4,57,Monday,February,Winter,9462
2023-08-03 00:00:00,18,19,215,Thursday,August,Summer,7651
2020-11-06 00:00:00,0,1,311,Friday,November,Fall,7462
2025-05-12 00:00:00,18,19,132,Monday,May,Spring,4886
2023-02-04 00:00:00,6,7,35,Saturday,February,Winter,2724
2021-09-08 00:00:00,16,17,251,Wednesday,September,Fall,5846
2023-02-16 00:00:00,19,20,47,Thursday,February,Winter,7525
2022-05-12 00:00:00,8,9,132,Thursday,May,Spring,1922
2025-11-12 00:00:00,0,1,316,Wednesday,November,Fall,13071
2020-07-07 00:00:00,11,12,189,Tuesday,July,Summer,4694
2021-03-18 00:00:00,13,14,77,Thursday,March,Spring,6015
2020-08-02 00:00:00,7,8,215,Sunday,August,Summer,2829
2020-01-28 00:00:00,8,9,28,Tuesday,January,Winter,12847
2023-10-06 00:00:00,0,1,279,Friday,October,Fall,1366
2024-06-27 00:00:00,10,11,179,Thursday,June,Summer,5860
2024-08-30 00:00:00,12,13,243,Friday,August,Summer,8694
2025-11-22 00:00:00,5,6,326,Saturday,November,Fall,4673
2024-01-08 00:00:00,13,14,8,Monday,January,Winter,11588
2025-08-10 00:00:00,12,13,222,Sunday,August,Summer,4763
2024-04-30 00:00:00,10,11,121,Tuesday,April,Spring,6800
2024-09-05 00:00:00,12,13,249,Thursday,September,Fall,7713
2024-06-18 00:00:00,5,6,170,Tuesday,June,Summer,2850
2020-08-11 00:00:00,22,23,224,Tuesday,August,Summer,1326
2024-11-18 00:00:00,4,5,323,Monday,November,Fall,9025
2025-03-03 00:00:00,21,22,62,Monday,March,Spring,4149
2020-06-16 00:00:00,9,10,168,Tuesday,June,Summer,2228
2023-11-05 00:00:00,11,12,309,Sunday,November,Fall,19077
2020-07-10 00:00:00,9,10,192,Friday,July,Summer,4371
2023-10-29 00:00:00,18,19,302,Sunday,October,Fall,12320
2020-06-25 00:00:00,1,2,177,Thursday,June,Summer,3877
2023-11-27 00:00:00,2,3,331,Monday,November,Fall,7464
2023-09-10 00:00:00,22,23,253,Sunday,September,Fall,2837
2024-03-25 00:00:00,22,23,85,Monday,March,Spring,8875
2021-11-11 00:00:00,2,3,315,Thursday,November,Fall,1151
2020-09-21 00:00:00,10,11,265,Monday,September,Fall,1691
2021-01-17 00:00:00,21,22,17,Sunday,January,Winter,2503
2024-06-16 00:00:00,20,21,168,Sunday,June,Summer,3886
2020-05-25 00:00:00,5,6,146,Monday,May,Spring,2382
2025-09-30 00:00:00,6,7,273,Tuesday,September,Fall,1558
2025-02-19 00:00:00,6,7,50,Wednesday,February,Winter,8798
2022-11-18 00:00:00,22,23,322,Friday,November,Fall,3150
2021-01-04 00:00:00,10,11,4,Monday,January,Winter,2038
2022-06-04 00:00:00,13,14,155,Saturday,June,Summer,5744
2021-12-14 00:00:00,10,11,348,Tuesday,December,Winter,2182
2025-06-14 00:00:00,2,3,165,Saturday,June,Summer,5142
2024-07-11 00:00:00,8,9,193,Thursday,July,Summer,2417
2025-03-31 00:00:00,13,14,90,Monday,March,Spring,12362
2025-01-06 00:00:00,6,7,6,Monday,January,Winter,18722
2021-12-16 00:00:00,8,9,350,Thursday,December,Winter,2732
2021-06-12 00:00:00,22,23,163,Saturday,June,Summer,2432
2020-07-09 00:00:00,17,18,191,Thursday,July,Summer,6646
2022-02-18 00:00:00,18,19,49,Friday,February,Winter,13238
2021-02-13 00:00:00,14,15,44,Saturday,February,Winter,9991
2021-12-16 00:00:00,7,8,350,Thursday,December,Winter,2497
2024-12-15 00:00:00,8,9,350,Sunday,December,Winter,6048
2021-07-10 00:00:00,10,11,191,Saturday,July,Summer,3276
2025-11-29 00:00:00,18,19,333,Saturday,November,Fall,10196
2021-02-10 00:00:00,21,22,41,Wednesday,February,Winter,4420
2024-07-29 00:00:00,12,13,211,Monday,July,Summer,10129
2023-01-20 00:00:00,9,10,20,Friday,January,Winter,3401
2022-09-10 00:00:00,16,17,253,Saturday,September,Fall,7701
2022-12-23 00:00:00,16,17,357,Friday,December,Winter,15011
2023-12-09 00:00:00,4,5,343,Saturday,December,Winter,9880
2023-03-19 00:00:00,16,17,78,Sunday,March,Spring,6813
2020-11-30 00:00:00,4,5,335,Monday,November,Fall,1329
2021-05-24 00:00:00,4,5,144,Monday,May,Spring,8666
2022-01-27 00:00:00,9,10,27,Thursday,January,Winter,5055
2022-10-19 00:00:00,0,1,292,Wednesday,October,Fall,5532
2023-01-17 00:00:00,19,20,17,Tuesday,January,Winter,4973
2025-10-13 00:00:00,18,19,286,Monday,October,Fall,7387
