Source,End_Hour,Start_Hour,Date,Production
Solar,16,15,7/3/2025,9564
Wind,19,18,3/7/2025,5888
Wind,5,4,8/8/2024,1215
Wind,9,8,9/23/2023,3488
Solar,12,11,4/28/2021,2519
Solar,15,14,9/10/2022,8766
Wind,9,8,3/31/2025,5433
Wind,5,4,7/16/2024,8021
Wind,12,11,8/20/2025,7286
Wind,14,13,1/6/2023,8675
Wind,21,20,8/17/2023,1803
Wind,6,5,3/15/2024,9919
Wind,1,0,12/4/2020,12195
Wind,5,4,12/21/2021,2850
Wind,23,22,6/9/2024,5084
Solar,9,8,6/14/2022,3413
Wind,7,6,8/27/2023,2812
Wind,13,12,1/6/2025,18898
Wind,21,20,3/6/2020,4508
Wind,13,12,12/30/2021,9277
Wind,7,6,12/6/2022,1632
Wind,2,1,6/21/2024,1325
Wind,22,21,2/1/2025,4191
Wind,19,18,7/14/2020,4409
Wind,20,19,7/1/2020,5201
Wind,23,22,3/21/2023,8110
Solar,9,8,4/14/2025,2139
Wind,13,12,2/27/2022,10044
Wind,14,13,11/5/2020,6887
Wind,6,5,3/10/2020,12041
Solar,18,17,6/1/2025,3175
Wind,3,2,1/26/2025,9972
Wind,14,13,4/30/2020,11987
Wind,3,2,12/14/2024,1157
Wind,16,15,4/15/2025,7968
Wind,3,2,10/30/2020,7489
Wind,1,0,2/8/2021,1406
Wind,5,4,3/9/2022,3581
Wind,16,15,2/22/2022,14388
Wind,20,19,1/16/2024,3128
Wind,12,11,11/30/2023,2419
Wind,15,14,1/21/2022,6986
Wind,3,2,10/13/2022,1361
Wind,0,23,6/17/2022,1592
Wind,7,6,11/17/2024,3941
Wind,3,2,7/18/2020,1339
Wind,9,8,9/25/2024,5967
Wind,6,5,3/29/2022,2891
Wind,20,19,6/17/2020,2095
Wind,19,18,6/29/2024,6554
Wind,11,10,10/30/2020,7419
Wind,20,19,2/19/2021,7404
Wind,5,4,1/1/2024,8838
Wind,7,6,12/27/2022,4019
Wind,11,10,11/1/2021,10079
Wind,22,21,8/28/2020,3247
Wind,20,19,8/27/2020,6475
Wind,21,20,10/5/2022,7845
Wind,5,4,2/6/2020,2972
Wind,12,11,2/9/2024,13564
Wind,0,23,5/17/2024,679
Solar,11,10,4/8/2021,3570
Wind,2,1,11/4/2025,8203
Wind,7,6,11/18/2022,7697
Wind,7,6,3/24/2020,5924
Wind,4,3,2/24/2020,3562
Wind,1,0,9/9/2020,935
Solar,13,12,8/3/2025,6177
Wind,19,18,1/24/2023,2989
Wind,4,3,10/31/2020,2492
Solar,15,14,8/14/2024,6071
Wind,16,15,4/27/2024,11873
Wind,0,23,4/26/2024,4435
Wind,2,1,5/11/2020,9243
Wind,7,6,7/2/2022,1275
Wind,16,15,11/2/2023,15875
Wind,17,16,8/15/2021,8032
Wind,17,16,7/10/2020,5447
Wind,10,9,2/18/2020,8247
Wind,3,2,1/17/2025,2010
Solar,15,14,9/29/2025,9018
Wind,4,3,2/10/2025,3590
Wind,1,0,11/2/2024,1203
Wind,21,20,1/7/2023,14522
Wind,8,7,12/30/2022,13456
Wind,0,23,2/29/2020,11760
Wind,21,20,3/17/2021,5952
Wind,21,20,4/15/2025,9714
Wind,21,20,6/20/2023,1917
Wind,18,17,2/20/2021,12274
Wind,20,19,5/25/2022,8041
Wind,9,8,12/27/2021,7212
Wind,2,1,10/20/2024,3018
Wind,22,21,5/14/2025,6080
Wind,13,12,2/20/2022,17314
Wind,2,1,4/18/2021,4779
Wind,1,0,1/30/2024,8113
Wind,2,1,2/7/2021,5123
Wind,7,6,10/31/2025,9628
Wind,8,7,7/3/2025,4571
Wind,22,21,5/26/2022,4299
Wind,6,5,4/9/2024,9097
Wind,15,14,8/13/2020,4931
Wind,20,19,10/31/2024,1060
Solar,15,14,4/25/2025,10245
Wind,14,13,12/11/2024,7435
Wind,8,7,5/20/2022,3605
Wind,12,11,5/31/2020,8533
Wind,8,7,12/21/2024,7750
Wind,10,9,11/1/2022,11756
Wind,4,3,6/12/2022,3211
Wind,19,18,1/3/2022,7791
Wind,19,18,8/13/2025,3943
Wind,6,5,7/6/2021,9578
Solar,14,13,10/12/2025,12629
Wind,22,21,6/7/2024,1472
Wind,13,12,12/9/2022,3667
Wind,21,20,3/15/2021,5856
Solar,14,13,2/8/2023,6888
Solar,11,10,7/9/2022,5963
Solar,16,15,3/2/2025,9877
Wind,7,6,7/16/2023,5414
Wind,10,9,1/6/2022,2549
Wind,10,9,8/29/2022,4856
Wind,3,2,4/21/2025,4052
Wind,3,2,8/14/2025,2821
Wind,18,17,11/2/2023,15676
Wind,11,10,5/2/2024,9667
Wind,11,10,8/3/2023,12494
Wind,1,0,3/5/2020,5038
Wind,20,19,1/6/2024,8024
Wind,7,6,5/19/2022,3839
Wind,9,8,1/28/2024,9911
Wind,10,9,1/23/2021,6788
Wind,4,3,1/5/2024,11144
Wind,18,17,3/29/2020,13938
Wind,15,14,11/13/2020,5605
Wind,5,4,8/30/2025,4869
Wind,20,19,8/17/2022,2033
Solar,9,8,5/31/2022,1676
Wind,10,9,10/18/2022,3002
Wind,9,8,12/3/2020,5211
Solar,14,13,1/11/2022,5143
Wind,4,3,2/24/2022,4329
Wind,10,9,9/2/2021,5745
Wind,1,0,9/10/2020,1794
Solar,12,11,5/2/2022,6127
Wind,6,5,3/8/2025,10697
Wind,2,1,10/16/2024,11010
Wind,21,20,7/17/2025,1801
Wind,11,10,12/1/2023,3234
Wind,15,14,11/12/2023,9888
Wind,19,18,9/3/2023,6935
Solar,16,15,1/17/2022,2716
Wind,9,8,4/26/2023,2693
Wind,18,17,4/1/2021,6463
Solar,10,9,5/28/2023,5108
Solar,15,14,3/27/2022,6871
Wind,3,2,4/13/2025,9132
Wind,22,21,10/18/2021,4845
Wind,23,22,9/9/2022,5803
Wind,7,6,11/14/2025,12793
Wind,4,3,2/27/2020,5876
Solar,14,13,7/7/2020,5278
Wind,16,15,12/18/2023,3980
Wind,2,1,9/28/2023,4548
Wind,8,7,6/28/2024,2990
Wind,6,5,10/20/2020,9659
Wind,4,3,4/27/2021,4738
Wind,16,15,4/6/2024,8363
Wind,17,16,4/28/2021,4670
Solar,18,17,10/2/2025,4982
Solar,15,14,9/14/2020,5167
Wind,7,6,6/24/2023,2771
Wind,12,11,10/21/2020,15183
Wind,18,17,8/1/2025,11333
Wind,0,23,2/23/2022,3212
Solar,13,12,7/24/2021,5662
Wind,5,4,12/10/2023,14688
Wind,6,5,4/19/2020,2422
Wind,4,3,4/24/2021,7172
Wind,10,9,4/21/2020,5012
Wind,17,16,10/12/2023,8100
Wind,3,2,11/16/2025,2155
Wind,14,13,1/7/2022,12803
Wind,6,5,11/16/2023,4723
Wind,2,1,6/18/2020,1643
Wind,7,6,8/3/2024,2972
Solar,9,8,6/24/2024,4072
Wind,17,16,5/18/2023,9570
Solar,18,17,4/24/2020,3015
Wind,0,23,9/19/2024,8303
Wind,19,18,12/18/2021,6095
Wind,9,8,8/9/2024,6545
Wind,15,14,1/31/2025,9041
Solar,16,15,3/28/2021,6562
Wind,21,20,6/8/2024,3640
Wind,20,19,10/16/2024,10396
Wind,14,13,3/3/2020,2627
Wind,23,22,11/21/2024,6234
Wind,8,7,12/6/2020,2388
Solar,14,13,4/21/2022,7316
Solar,14,13,9/1/2023,9763
Solar,14,13,1/29/2023,4709
Solar,14,13,4/27/2022,9899
Solar,13,12,12/6/2023,4011
Wind,5,4,2/11/2023,1810
Wind,20,19,5/23/2021,7087
Wind,14,13,1/13/2023,17620
Wind,9,8,10/21/2020,12602
Solar,10,9,11/11/2021,2291
Wind,22,21,2/28/2023,6877
Wind,13,12,3/10/2023,20267
Wind,2,1,11/15/2021,3350
Solar,14,13,8/27/2022,7247
Wind,20,19,9/26/2025,408
Solar,12,11,10/18/2025,10166
Wind,7,6,9/4/2022,2242
Wind,23,22,5/14/2020,8480
Wind,22,21,11/20/2021,256
Wind,3,2,3/19/2022,11653
Wind,20,19,7/27/2023,7081
Solar,17,16,9/29/2022,3391
Wind,21,20,10/30/2020,2316
Wind,18,17,1/18/2020,1821
Wind,9,8,11/18/2023,10478
Wind,20,19,4/28/2025,4874
Wind,2,1,8/25/2022,2568
Wind,11,10,1/29/2020,8131
Wind,5,4,2/28/2024,2938
Wind,8,7,8/14/2021,1499
Wind,5,4,2/1/2025,3300
Wind,18,17,1/8/2025,15551
Wind,6,5,7/19/2020,717
Wind,2,1,4/15/2024,2526
Wind,4,3,10/7/2020,8655
Wind,10,9,5/13/2021,6445
Wind,7,6,8/21/2024,3751
Wind,12,11,1/9/2023,16471
Solar,13,12,7/12/2021,4206
Wind,4,3,7/17/2021,2660
Wind,15,14,2/8/2021,2189
Wind,18,17,12/21/2024,17785
Solar,19,18,8/11/2023,4743
Wind,5,4,10/26/2025,9938
Wind,20,19,10/17/2020,554
Wind,7,6,11/11/2025,7784
Wind,5,4,4/25/2021,8220
Wind,23,22,8/13/2022,3130
Wind,6,5,10/23/2023,5937
Wind,1,0,6/8/2021,1392
Wind,15,14,2/7/2021,6165
Solar,17,16,5/12/2025,4127
Wind,2,1,1/20/2024,3446
Wind,16,15,4/5/2022,10520
Solar,15,14,6/9/2023,7100
Wind,0,23,4/5/2025,9012
Wind,15,14,11/22/2025,12287
Wind,18,17,7/22/2025,11630
Wind,3,2,11/5/2022,3089
Wind,4,3,9/17/2021,696
Wind,15,14,10/13/2020,6661
Wind,22,21,4/8/2025,4246
Wind,9,8,3/8/2025,12302
Wind,4,3,10/14/2025,6169
Wind,4,3,12/7/2022,2533
Wind,9,8,5/29/2020,4079
Wind,12,11,10/4/2021,6850
Wind,12,11,12/15/2024,9368
Wind,4,3,4/26/2025,5053
Wind,0,23,8/19/2020,4393
Wind,22,21,1/17/2022,1708
Wind,7,6,7/2/2021,434
Wind,20,19,4/9/2024,12447
Wind,0,23,11/10/2022,3646
Wind,20,19,2/12/2023,3488
Solar,19,18,7/13/2022,4749
Solar,14,13,4/24/2025,9198
Wind,18,17,12/20/2021,3168
Wind,8,7,5/29/2024,6284
Wind,0,23,2/3/2024,5376
Wind,19,18,9/1/2021,7759
Wind,23,22,8/19/2023,1054
Wind,1,0,9/22/2022,2751
Solar,15,14,1/18/2020,2528
Wind,1,0,4/8/2021,851
Solar,10,9,10/5/2023,3037
Wind,4,3,8/31/2022,2669
Wind,19,18,3/12/2022,8732
Wind,0,23,7/20/2022,1815
Wind,20,19,4/29/2023,2892
Wind,3,2,7/30/2022,1439
Wind,23,22,5/13/2021,2605
Wind,22,21,10/16/2021,1291
Wind,8,7,10/15/2020,3910
Solar,13,12,6/6/2023,8646
Wind,6,5,8/8/2025,1437
Solar,11,10,7/26/2025,7998
Wind,3,2,2/20/2022,11206
Wind,3,2,11/28/2025,8628
Solar,14,13,6/28/2021,3922
Wind,4,3,9/19/2021,3519
Wind,20,19,9/28/2023,2552
Solar,15,14,5/13/2024,6831
Wind,3,2,5/18/2021,5406
Solar,17,16,8/1/2024,8661
Wind,3,2,9/12/2024,4472
Wind,1,0,2/5/2022,5210
Wind,8,7,8/15/2021,1301
Wind,7,6,7/31/2025,2301
Wind,17,16,1/27/2021,4041
Wind,5,4,11/9/2022,8537
Wind,3,2,12/22/2020,12189
Wind,1,0,12/8/2023,7878
Solar,16,15,11/10/2021,1760
Wind,11,10,5/11/2021,4076
Wind,15,14,2/15/2022,13683
Wind,8,7,4/8/2020,2012
Wind,1,0,4/10/2021,4391
Wind,3,2,6/7/2021,1350
Wind,1,0,5/13/2021,4479
Wind,21,20,3/8/2021,2882
Wind,9,8,11/6/2020,6743
Wind,1,0,3/16/2025,10187
Wind,14,13,9/26/2020,12730
Wind,13,12,11/23/2025,15669
Wind,18,17,3/24/2023,15698
Solar,13,12,1/22/2022,5027
Wind,23,22,2/8/2022,2415
Wind,1,0,4/27/2024,4743
Wind,8,7,1/24/2024,16218
Wind,20,19,9/20/2022,2499
Solar,17,16,7/19/2024,7392
Wind,9,8,11/13/2025,10392
Wind,15,14,2/13/2022,16782
Wind,1,0,1/22/2022,3190
Wind,11,10,12/19/2024,17216
Wind,10,9,1/18/2020,3050
Wind,14,13,2/6/2025,13224
Solar,14,13,3/8/2021,4523
Wind,23,22,1/20/2020,4934
Wind,2,1,8/29/2020,3457
Wind,16,15,9/17/2024,17409
Wind,20,19,5/15/2023,9747
Solar,15,14,4/26/2023,4918
Wind,3,2,8/7/2022,7089
Wind,4,3,11/18/2021,1529
Solar,16,15,7/28/2022,5339
Wind,5,4,9/29/2024,3181
Wind,9,8,7/27/2025,3635
Wind,18,17,12/7/2022,1713
Wind,1,0,6/4/2022,3214
Wind,19,18,4/11/2022,7879
Solar,11,10,7/18/2025,6389
Wind,5,4,10/28/2025,11636
Wind,13,12,1/15/2024,6809
Solar,14,13,3/7/2021,3169
Wind,20,19,1/10/2024,3793
Wind,1,0,5/8/2024,6559
Wind,5,4,9/28/2024,6407
Wind,7,6,5/25/2021,9546
Wind,7,6,8/2/2021,1153
Wind,5,4,6/13/2025,2021
Solar,14,13,6/10/2022,8508
Wind,15,14,1/10/2025,4286
Solar,13,12,7/20/2023,6951
Wind,14,13,2/28/2020,11014
Solar,13,12,6/18/2024,7785
Wind,21,20,1/31/2024,6085
Wind,0,23,1/27/2023,6094
Solar,12,11,8/15/2020,3086
Wind,5,4,10/4/2022,988
Wind,0,23,1/29/2024,8472
Wind,7,6,4/12/2022,7935
Wind,0,23,1/11/2022,2090
Wind,17,16,5/11/2025,4808
Wind,5,4,10/14/2023,10187
Wind,0,23,10/1/2021,3707
Wind,23,22,10/4/2024,2835
Wind,12,11,12/31/2024,7306
Wind,17,16,3/23/2020,7482
Wind,3,2,2/25/2022,7548
Solar,17,16,2/11/2022,3615
Solar,14,13,7/1/2025,9839
Wind,4,3,9/10/2021,2131
Wind,10,9,11/20/2024,6181
Wind,4,3,9/13/2021,2426
Solar,12,11,2/14/2025,9119
Wind,3,2,9/30/2023,547
Wind,14,13,7/3/2020,6832
Wind,5,4,12/16/2022,5658
Solar,13,12,6/29/2025,4495
Wind,7,6,3/21/2025,10695
Wind,16,15,9/22/2023,13602
Wind,23,22,1/26/2024,2003
Wind,0,23,5/29/2023,10422
Wind,20,19,1/18/2024,4652
Wind,22,21,8/17/2023,2474
Wind,14,13,2/18/2021,11280
Wind,17,16,11/28/2025,7122
Wind,12,11,6/5/2025,9135
Wind,20,19,7/5/2025,7083
Wind,21,20,8/30/2023,4070
Solar,15,14,1/24/2020,1733
Wind,12,11,1/30/2021,8960
Wind,11,10,1/26/2021,5086
Wind,23,22,7/22/2020,2730
Solar,11,10,9/10/2025,8381
Solar,12,11,5/20/2021,7459
Wind,17,16,8/30/2020,6972
Wind,5,4,4/30/2021,1497
Wind,3,2,7/20/2024,1366
Wind,3,2,6/25/2024,4860
Wind,4,3,6/16/2020,1572
Wind,23,22,3/20/2025,7815
Wind,8,7,10/8/2021,3732
Wind,21,20,3/11/2023,4561
Wind,6,5,1/9/2022,11382
Solar,11,10,12/15/2023,2984
Wind,21,20,12/2/2023,2993
Solar,15,14,4/12/2020,4478
Wind,7,6,1/16/2021,2609
Wind,6,5,11/7/2020,6495
Wind,8,7,1/16/2025,5370
Wind,6,5,12/11/2023,13313
Wind,1,0,3/26/2025,2924
Wind,15,14,3/9/2025,6097
Wind,12,11,1/31/2021,3917
Wind,13,12,1/18/2023,5795
Wind,23,22,8/11/2022,5915
Wind,6,5,10/17/2020,823
Wind,16,15,11/6/2023,11710
Wind,16,15,1/31/2020,7383
Wind,3,2,11/22/2022,12118
Wind,22,21,1/14/2020,12686
Wind,23,22,6/5/2024,1825
Solar,18,17,5/24/2020,4591
Wind,9,8,10/17/2025,5063
Wind,19,18,12/1/2023,5670
Wind,10,9,11/30/2023,2294
Wind,22,21,5/28/2023,8135
Solar,19,18,8/6/2025,4823
Wind,4,3,9/3/2022,1584
Wind,22,21,5/12/2024,2710
Wind,3,2,8/25/2022,2157
Wind,20,19,7/9/2024,5041
Wind,14,13,10/28/2023,17291
Wind,0,23,12/26/2021,3943
Wind,20,19,4/26/2023,1227
Wind,0,23,8/12/2020,2887
Wind,8,7,6/8/2024,2653
Wind,2,1,10/30/2020,7672
Solar,14,13,4/10/2024,9317
Wind,5,4,1/22/2020,3220
Wind,20,19,6/26/2025,9162
Wind,7,6,9/25/2023,2754
Wind,9,8,10/2/2021,4880
Wind,22,21,5/21/2021,11117
Wind,5,4,5/21/2021,9502
Wind,22,21,6/7/2020,1627
Solar,19,18,9/6/2023,2948
Wind,4,3,4/27/2023,1219
Wind,14,13,3/14/2020,7209
Wind,20,19,2/27/2024,6228
Solar,14,13,9/19/2020,4468
Wind,17,16,4/1/2022,15285
Wind,3,2,3/16/2023,6637
Wind,17,16,9/22/2025,8440
Wind,20,19,11/24/2020,6160
Wind,9,8,11/10/2020,672
Wind,0,23,12/5/2023,4052
Wind,0,23,4/21/2023,3321
Wind,23,22,2/26/2021,5705
Wind,12,11,1/16/2025,7756
Wind,7,6,11/29/2022,1649
Wind,14,13,12/1/2024,10231
Wind,3,2,5/1/2022,3175
Wind,6,5,5/13/2021,5102
Wind,15,14,7/31/2023,18635
Solar,15,14,10/25/2024,5922
Solar,15,14,9/25/2022,6087
Solar,15,14,3/25/2025,7289
Wind,19,18,1/5/2021,1973
Wind,1,0,9/25/2021,1010
Solar,9,8,6/27/2023,3093
Wind,7,6,9/12/2021,797
Wind,8,7,9/13/2024,4812
Wind,4,3,7/14/2023,547
Wind,4,3,12/22/2024,18787
Wind,0,23,12/22/2024,16227
Solar,12,11,10/18/2020,3259
Wind,9,8,5/4/2021,13750
Wind,5,4,7/24/2021,4791
Wind,15,14,3/18/2021,5839
Wind,9,8,7/8/2025,6696
Solar,12,11,4/30/2025,9156
Wind,22,21,7/27/2021,3168
Wind,18,17,6/11/2020,5028
Solar,13,12,7/18/2024,8281
Wind,22,21,1/1/2025,14963
Wind,5,4,5/16/2023,7536
Wind,0,23,11/16/2025,5090
Wind,4,3,5/2/2023,3235
Wind,15,14,10/29/2022,8339
Solar,10,9,5/12/2021,2820
Wind,10,9,12/8/2023,4446
Wind,1,0,1/2/2022,5445
Wind,17,16,1/6/2025,17822
Wind,1,0,5/22/2022,2793
Wind,2,1,6/15/2022,4126
Wind,15,14,4/6/2023,11427
Wind,1,0,9/15/2024,3840
Wind,6,5,4/8/2023,3512
Wind,1,0,3/26/2021,2924
Wind,5,4,1/4/2020,3266
Wind,8,7,8/25/2025,2945
Solar,11,10,5/18/2020,4062
Wind,2,1,11/18/2024,8644
Wind,4,3,3/15/2025,10081
Wind,7,6,7/10/2023,749
Wind,23,22,9/7/2024,3605
Solar,16,15,7/2/2022,6897
Wind,20,19,3/14/2020,3134
Solar,20,19,4/23/2020,824
Wind,9,8,1/29/2025,13112
Wind,8,7,1/26/2024,12588
Wind,0,23,8/12/2025,1049
Wind,15,14,3/20/2020,7648
Wind,9,8,12/11/2022,2254
Solar,12,11,10/13/2021,4854
Wind,6,5,11/5/2024,1674
Wind,18,17,9/18/2024,14521
Wind,21,20,1/10/2020,1558
Wind,3,2,6/16/2023,2330
Solar,16,15,6/15/2023,7754
Wind,4,3,8/8/2022,6072
Wind,6,5,7/30/2022,902
Wind,20,19,10/8/2020,7127
Wind,10,9,9/30/2020,2517
Wind,1,0,11/9/2022,9942
Wind,10,9,5/23/2020,4797
Wind,2,1,4/19/2023,7997
Wind,19,18,9/21/2020,888
Wind,18,17,4/20/2023,7921
Wind,19,18,7/7/2021,3466
Wind,17,16,1/8/2023,11145
Wind,18,17,3/3/2025,2963
Wind,2,1,6/29/2024,4092
Wind,6,5,3/10/2021,2969
Wind,12,11,12/2/2020,3015
Wind,2,1,12/16/2022,6354
Wind,20,19,1/15/2021,2717
Wind,12,11,12/2/2022,2745
Wind,20,19,12/16/2024,3164
Wind,1,0,10/14/2020,2018
Wind,17,16,8/29/2021,7543
Wind,14,13,11/22/2024,16386
Wind,9,8,3/23/2023,12237
Wind,0,23,5/13/2023,5812
Wind,19,18,2/25/2022,3550
Wind,21,20,10/17/2020,625
Wind,15,14,2/4/2024,10856
Solar,14,13,5/14/2025,4558
Solar,13,12,10/4/2022,5982
Solar,15,14,10/18/2020,3881
Wind,1,0,5/31/2020,5688
Solar,16,15,4/19/2021,4504
Wind,1,0,8/11/2021,647
Wind,1,0,2/17/2023,7540
Solar,10,9,10/6/2023,3802
Wind,21,20,4/6/2021,5819
Solar,9,8,5/2/2023,3648
Wind,4,3,9/8/2025,2384
Wind,9,8,4/4/2020,2989
Wind,15,14,3/13/2023,18710
Wind,22,21,6/8/2020,3865
Wind,2,1,4/16/2025,5633
Wind,16,15,3/19/2025,11296
Wind,13,12,12/29/2022,13942
Solar,12,11,3/16/2024,7993
Solar,11,10,1/29/2023,2890
Wind,7,6,6/30/2021,2095
Wind,8,7,8/6/2024,1463
Wind,8,7,3/8/2020,9809
Solar,13,12,8/31/2024,8353
Wind,9,8,4/20/2023,7599
Wind,18,17,10/29/2020,6611
Wind,23,22,1/21/2025,6958
Wind,21,20,2/17/2023,7175
Wind,7,6,10/21/2024,3853
Wind,5,4,8/24/2020,1813
Solar,16,15,5/25/2024,7169
Wind,21,20,9/22/2020,1549
Wind,15,14,2/5/2023,13787
Wind,6,5,2/17/2024,2438
Wind,11,10,1/20/2025,2887
Wind,20,19,6/12/2021,2973
Wind,1,0,9/9/2025,2454
Wind,0,23,3/25/2025,3267
Wind,19,18,4/17/2021,7013
Wind,22,21,8/22/2023,2173
Wind,23,22,5/18/2023,6054
Wind,22,21,4/11/2024,1174
Wind,2,1,10/9/2023,1159
Wind,7,6,1/10/2020,7579
Solar,12,11,10/18/2022,5088
Wind,15,14,1/4/2022,5941
Solar,13,12,4/22/2021,8368
Solar,17,16,8/4/2021,3531
Wind,1,0,6/16/2024,8152
Wind,14,13,2/25/2020,12118
Wind,6,5,6/14/2024,7031
Solar,15,14,7/21/2020,5891
Wind,18,17,3/13/2025,3662
Wind,12,11,3/11/2021,15750
Solar,14,13,10/10/2022,5312
Wind,6,5,10/20/2022,5478
Solar,13,12,8/5/2024,8358
Wind,1,0,7/12/2021,2435
Wind,15,14,1/12/2024,6694
Wind,7,6,3/18/2023,7054
Wind,15,14,5/13/2020,7957
Solar,17,16,9/30/2023,5200
Wind,18,17,2/5/2025,2583
Wind,15,14,9/19/2023,10341
Wind,1,0,2/2/2024,2260
Wind,6,5,11/17/2021,1957
Solar,14,13,10/1/2023,4581
Solar,19,18,6/24/2021,3658
Solar,12,11,7/27/2022,6815
Wind,22,21,4/12/2024,939
Wind,13,12,8/22/2020,11094
Wind,6,5,11/12/2022,3769
Wind,21,20,7/21/2022,1574
Wind,22,21,9/8/2023,1554
Wind,11,10,5/31/2024,10050
Wind,5,4,1/19/2020,4998
Wind,8,7,6/25/2021,1787
Wind,4,3,2/7/2020,5494
Wind,19,18,3/15/2021,7372
Solar,16,15,5/13/2025,3863
Wind,10,9,4/27/2022,5614
Wind,12,11,6/18/2021,6927
Wind,19,18,3/15/2024,11274
Wind,20,19,12/29/2024,541
Wind,21,20,12/24/2023,10213
Solar,19,18,6/28/2022,4992
Wind,9,8,9/5/2023,6596
Solar,10,9,9/1/2022,3556
Wind,23,22,8/16/2022,1494
Wind,7,6,4/23/2024,4518
Wind,10,9,3/19/2022,10970
Wind,4,3,4/22/2024,7378
Wind,19,18,9/30/2025,3305
Wind,1,0,10/4/2022,1565
Wind,9,8,8/28/2024,4269
Wind,2,1,3/11/2025,1454
Solar,12,11,7/19/2023,8862
Wind,9,8,1/28/2023,5921
Wind,3,2,6/14/2022,4735
Wind,4,3,8/16/2020,1256
Wind,6,5,4/18/2023,6470
Wind,3,2,8/30/2020,2802
Wind,22,21,6/3/2025,4656
Wind,20,19,6/13/2024,5847
Wind,0,23,8/26/2022,3321
Wind,0,23,5/5/2020,2773
Solar,14,13,4/27/2020,3089
Wind,7,6,4/28/2020,3698
Wind,19,18,9/13/2022,3807
Wind,16,15,11/20/2025,5905
Wind,9,8,3/14/2025,3380
Solar,17,16,10/13/2021,4842
Wind,5,4,8/7/2024,1433
Wind,0,23,12/24/2021,3052
Wind,6,5,6/21/2020,2554
Wind,0,23,7/31/2023,10874
Wind,15,14,2/7/2020,5386
Solar,12,11,2/3/2025,5983
Wind,19,18,6/24/2020,4258
Wind,21,20,2/2/2023,6733
Wind,17,16,1/23/2023,8749
Wind,18,17,12/14/2023,3583
Wind,6,5,9/21/2025,4374
Wind,12,11,3/15/2021,10812
Wind,21,20,11/22/2020,925
Wind,20,19,2/22/2020,8470
Wind,0,23,6/17/2025,3347
Wind,6,5,8/5/2022,2607
Wind,18,17,10/14/2020,6263
Wind,13,12,2/26/2025,15050
Wind,1,0,6/21/2025,4743
Wind,14,13,6/5/2020,14060
Wind,19,18,10/27/2020,11411
Wind,18,17,6/4/2020,5749
Wind,4,3,9/4/2024,798
Wind,11,10,1/19/2021,12386
Wind,5,4,10/23/2025,11928
Wind,10,9,3/30/2025,6357
Wind,16,15,4/6/2020,5353
Wind,15,14,3/31/2023,21589
Wind,6,5,3/31/2020,6377
Wind,4,3,5/23/2020,1673
Wind,7,6,2/11/2022,3510
Wind,22,21,1/23/2025,16773
Solar,12,11,11/9/2021,4387
Wind,1,0,10/26/2025,10464
Wind,1,0,12/9/2024,14088
Wind,2,1,6/10/2024,5131
Solar,10,9,4/10/2020,3344
Wind,2,1,10/31/2021,4378
Solar,13,12,11/20/2020,4045
Solar,12,11,9/25/2025,6701
Wind,14,13,12/12/2021,5288
Wind,20,19,1/13/2022,3069
Wind,0,23,1/12/2025,4835
Wind,23,22,12/6/2023,2647
Wind,3,2,1/16/2021,1799
Wind,7,6,1/3/2020,8817
Wind,22,21,9/1/2025,5057
Solar,12,11,10/18/2021,5076
Wind,0,23,5/7/2022,4532
Solar,15,14,6/16/2022,6428
Wind,0,23,10/23/2022,13466
Solar,18,17,7/8/2024,7115
Wind,8,7,3/23/2022,3526
Solar,15,14,9/23/2024,9458
Wind,22,21,12/26/2020,11446
Wind,8,7,5/12/2023,3360
Wind,1,0,9/6/2021,1817
Solar,11,10,1/19/2024,3115
Wind,16,15,4/13/2020,11013
Wind,0,23,2/10/2021,3960
Wind,20,19,2/4/2020,8718
Wind,16,15,12/11/2020,6300
Wind,9,8,12/22/2022,12425
Wind,21,20,1/4/2020,2808
Wind,3,2,8/2/2024,1432
Wind,21,20,5/29/2020,4294
Wind,20,19,5/4/2021,10640
Wind,1,0,4/14/2021,4370
Wind,9,8,3/15/2022,4813
Wind,1,0,11/7/2023,7909
Wind,6,5,2/28/2020,2660
Wind,17,16,7/15/2023,10085
Solar,10,9,8/12/2025,6220
Wind,6,5,6/16/2022,1497
Wind,18,17,2/3/2025,1611
Wind,5,4,11/16/2023,3875
Wind,4,3,3/6/2025,7274
Wind,0,23,3/26/2021,9140
Wind,12,11,11/21/2025,8584
Solar,11,10,3/27/2020,4295
Wind,8,7,10/13/2023,12357
Wind,0,23,10/14/2022,6926
Solar,12,11,11/13/2022,4217
Wind,11,10,5/14/2020,10073
Wind,12,11,6/19/2024,9445
Wind,12,11,1/5/2022,7302
Wind,9,8,7/28/2021,3851
Wind,18,17,7/15/2023,14187
Wind,11,10,10/26/2024,2823
Solar,14,13,3/6/2023,6220
Wind,20,19,12/4/2020,4944
Wind,11,10,8/25/2020,8081
Wind,23,22,9/2/2024,641
Wind,5,4,8/10/2023,2594
Wind,6,5,8/7/2025,1015
Wind,0,23,4/1/2021,7740
Wind,17,16,2/20/2024,6371
Wind,22,21,2/22/2024,16997
Solar,11,10,2/14/2023,5994
Wind,20,19,6/20/2020,2174
Wind,21,20,5/25/2025,9778
Wind,16,15,2/11/2024,15331
Wind,7,6,9/9/2024,8239
Solar,20,19,8/8/2020,1256
Wind,3,2,4/9/2025,4689
